#{"t_start": 1686151644.842437, "env_id": null}
r,l,t
186.853,1600,935.365916
194.69409,1600,935.377717
194.61795,1600,935.496332
174.26413,1600,935.712092
195.60414,1600,935.797734
185.99556,1600,936.248616
184.46085,1600,936.694146
176.22719,1600,936.766609
-124.90145,175,937.129642
-115.10249,64,937.645441
171.52718,1600,937.76699
197.91383,1600,938.037494
190.63673,1600,938.349272
178.52554,1600,938.377148
198.90083,1600,938.445907
188.20184,1600,938.965764
190.61438,1600,939.674524
179.88234,1600,939.808599
193.21138,1600,984.590888
204.44878,1600,985.0418
196.30077,1600,985.108822
205.1848,1600,985.263995
195.9137,1600,985.275145
190.77527,1600,985.391123
191.23656,1600,985.609121
-115.32726,69,985.677184
198.46617,1600,985.721189
-114.92963,69,985.837016
202.71837,1600,986.474289
-98.185936,138,986.79902
191.01297,1600,987.03688
-96.47456,172,987.120909
199.10066,1600,987.286453
192.10521,1600,987.34769
-112.13985,60,987.615156
-122.14743,76,987.90642
195.02272,1600,988.314665
198.9252,1600,988.512496
204.9117,1600,989.720967
-115.93485,65,990.254426
188.52444,1600,990.679508
202.68533,1600,991.26902
211.19553,1600,991.280646
194.06612,1600,991.399109
199.53574,1600,991.69532
184.50502,1600,992.154813
199.37752,1600,992.614905
201.37125,1600,992.692706
189.52696,1600,993.592948
197.40103,1600,993.726168
201.12056,1600,994.00498
204.21965,1600,994.325261
198.82225,1600,994.353249
197.19875,1600,994.421917
200.45543,1600,994.934066
-126.088776,135,995.517623
197.28894,1600,995.637187
204.43947,1600,995.766927
-92.909096,144,996.095178
-25.652893,622,996.508758
202.25217,1600,997.687888
211.462,1600,998.12448
214.43886,1600,998.355693
206.04901,1600,998.474325
210.08005,1600,998.696275
196.71967,1600,998.922495
-57.140068,398,998.999096
215.91626,1600,999.561314
217.27031,1600,1042.704985
196.61165,1600,1042.945697
216.09293,1600,1043.250354
-114.94871,67,1043.495569
206.54822,1600,1043.523561
207.18082,1600,1043.818813
193.90126,1600,1044.235881
205.09723,1600,1044.43414
202.53038,1600,1046.176201
217.76494,1600,1046.601568
-33.006416,681,1047.092227
210.48666,1600,1047.19324
209.86847,1600,1047.204656
210.83301,1600,1047.613921
211.10028,1600,1048.069781
219.076,1600,1048.530648
207.1351,1600,1048.607166
204.99855,1600,1049.488903
226.95645,1600,1049.612691
215.77588,1600,1049.891478
214.43256,1600,1050.208162
233.44643,1600,1050.23567
215.73439,1600,1051.395458
217.74849,1600,1051.51943
219.61296,1600,1051.985738
225.00809,1600,1052.413807
83.9259,1428,1053.430551
221.00467,1600,1053.611717
218.7176,1600,1054.053203
-114.988174,75,1054.22919
228.94246,1600,1054.290111
232.84167,1600,1054.406569
