#{"t_start": 1685384530.0619056, "env_id": null}
r,l,t
-102.5509,71,249.172074
-76.24472,1600,249.215863
-102.80742,76,249.226929
-73.47876,1600,249.379915
-105.26932,78,249.50129
-116.38381,78,249.545225
-102.65334,91,249.615136
-72.06375,1600,249.672091
-104.69662,67,249.831459
-103.103584,75,249.926808
-98.431046,113,249.982681
-67.579,1600,250.071639
-102.04712,106,250.118083
-106.10294,54,250.217512
-67.44953,1600,250.21758
-100.946144,67,250.353657
-107.8161,59,250.481237
-68.732315,1600,250.481272
-73.865616,1600,250.721622
-77.562126,1600,250.754056
-104.492035,52,250.957173
-108.337364,73,251.262755
-100.26618,59,251.51728
-74.545876,1600,251.705471
-78.07285,1600,251.872005
-121.746994,100,251.94315
-101.979576,72,262.093265
-76.2542,1600,262.461708
-63.382015,1600,264.078655
-117.64556,58,264.318681
-111.20546,54,264.549884
-76.67936,1600,265.277401
-84.03634,1600,265.744892
-70.1962,1600,266.003537
-113.04856,60,266.258248
-80.84761,1600,266.448596
-75.69757,1600,266.545127
-116.94642,84,266.624268
-69.59199,1600,266.744043
-73.57864,1600,266.841386
-102.432816,56,266.860489
-68.284424,1600,266.980358
-114.078735,77,267.085458
-68.87911,1600,267.111651
-71.20012,1600,267.111675
-98.168785,64,267.150748
-101.011116,74,267.177774
-105.994545,63,267.377336
-80.67222,1600,267.388437
-107.2115,70,267.448052
-115.79555,98,267.85576
-102.92627,118,267.875291
-115.503815,55,268.108193
-70.76108,1600,268.319806
-102.42776,74,268.423271
-80.8883,1600,268.487981
-104.204735,87,268.846716
-75.25583,1600,268.858179
-111.59557,78,269.18057
-61.576347,1600,269.230078
-71.81363,1600,281.162009
-114.661514,62,281.41915
-105.36568,107,281.873109
-70.23597,1600,281.90072
-107.330765,62,282.165689
-67.37989,1600,282.360804
-101.202774,90,282.737751
-61.34095,1600,283.058069
-105.121826,93,283.125951
-60.401154,1600,283.157243
-104.38934,48,283.374527
-116.13655,95,283.475486
-82.08765,1600,283.592542
-68.36972,1600,283.697305
-108.567696,75,283.708784
-64.411934,1600,283.724395
-64.80263,1600,283.787836
-112.31179,65,283.886118
-74.614784,1600,283.996596
-71.76036,1600,284.470902
-56.89662,1600,284.930808
-61.93532,1600,285.039053
-106.13072,85,285.296103
-65.9213,1600,285.489138
-109.20545,45,285.504464
-61.04324,1600,285.807507
-101.122955,82,285.834843
-65.85007,1600,285.8582
-105.21857,50,286.044012
-72.33394,1600,288.646394
-60.911457,1600,288.941396
-63.154736,1600,299.721092
-51.768402,1600,300.06062
-58.11832,1600,300.276399
-55.48416,1600,300.287847
-64.281525,1600,300.303174
-57.711872,1600,300.365685
-68.08794,1600,300.464364
-104.79343,56,300.523963
-62.063843,1600,300.574446
-104.52419,88,300.648884
-99.15083,80,300.717283
-99.61646,61,300.740684
-117.286354,72,300.843993
-65.31217,1600,301.057632
-114.2754,56,301.318309
-66.7237,1600,301.638483
-104.86729,79,301.649583
-103.79211,89,302.010177
-55.89675,1600,302.086231
-66.03086,1600,302.421233
-61.890034,1600,302.469442
-75.93015,1600,302.653186
-56.337906,1600,305.215923
-64.81407,1600,305.509981
-69.18173,1600,306.468673
-56.984676,1600,306.807468
-57.163918,1600,307.041364
-62.909637,1600,307.308683
-64.27581,1600,307.383492
