#{"t_start": 1686108018.3208802, "env_id": null}
r,l,t
151.05441,1600,800.104373
-106.68883,63,800.398819
143.98251,1600,800.449912
141.6158,1600,800.8483
138.5904,1600,801.308812
-113.19821,130,801.43613
170.61372,1600,802.731042
157.76083,1600,802.947306
156.29291,1600,802.958495
141.50279,1600,803.324627
145.04099,1600,803.410915
164.82681,1600,803.609135
144.95415,1600,803.638556
150.0868,1600,803.697104
-117.41485,71,803.898779
159.6941,1600,804.431674
149.37816,1600,804.688192
-91.639496,129,804.907605
160.95885,1600,804.919059
138.60841,1600,805.387559
166.58075,1600,805.685282
-107.50452,40,805.997947
163.16075,1600,806.146292
147.03189,1600,806.54491
-112.20039,78,806.761521
128.8639,1600,806.926799
174.5622,1600,807.24668
-72.702774,308,807.357638
160.06247,1600,807.571356
-89.12657,126,807.783656
162.59949,1600,807.821753
153.64043,1600,807.902342
166.18051,1600,808.021179
173.25824,1600,809.186856
154.29628,1600,810.503337
163.35303,1600,810.522174
175.25575,1600,851.453494
155.41003,1600,852.018682
152.02296,1600,852.15012
-107.12895,45,852.38171
161.98715,1600,852.593633
0.071136475,1206,852.788818
160.57043,1600,852.937068
165.02321,1600,853.334291
51.603058,1550,853.390733
-109.11233,54,853.769969
-115.7216,62,853.888591
145.19476,1600,853.922675
-108.80451,38,854.07258
-107.19023,43,854.262376
-1.5994568,980,854.831933
182.0157,1600,855.210345
-90.18775,127,855.252731
-102.99279,154,855.280766
168.18538,1600,855.433547
162.93907,1600,855.445502
162.09882,1600,856.083901
-122.58207,84,856.095773
179.36429,1600,856.11599
161.28464,1600,856.17523
-108.055725,47,856.464111
-109.65898,88,856.802434
-101.55546,93,856.829724
183.58078,1600,856.90553
-116.58632,114,857.069102
175.48517,1600,857.165676
-106.4236,37,857.360516
188.60208,1600,857.387264
-112.38132,73,857.48677
154.72432,1600,857.878274
184.0342,1600,858.483419
181.95323,1600,859.018742
184.75734,1600,859.400031
161.34009,1600,859.813842
181.43277,1600,860.024761
170.12039,1600,860.228636
171.34087,1600,860.256376
152.06021,1600,860.336381
-92.34249,128,860.424133
-106.27173,51,860.44339
178.10861,1600,860.469766
-107.52028,43,860.616024
63.102173,1335,860.884799
-104.83543,100,861.394174
198.05553,1600,861.642887
191.50612,1600,862.964861
17.351654,1005,863.335656
-112.64882,63,863.843468
199.46109,1600,864.061559
-107.214584,39,864.363831
-103.962234,47,864.728191
195.86731,1600,864.756362
172.88097,1600,864.989251
185.52771,1600,865.200257
-96.06997,175,865.228862
-118.7895,69,865.311846
-107.61667,45,865.353589
182.79694,1600,865.409955
-45.189022,674,865.562152
189.7467,1600,865.562203
-108.666466,40,865.636672
-107.31749,43,865.904991
-115.57185,98,866.129952
-120.46561,63,866.394961
189.986,1600,866.5081
-118.21062,71,866.694286
-106.47029,50,906.950845
182.26253,1600,907.608068
193.46835,1600,907.996767
181.78546,1600,908.038794
194.74788,1600,908.065055
199.88135,1600,909.229303
202.40726,1600,909.583321
178.77774,1600,909.610127
202.71255,1600,909.939364
191.1225,1600,910.136923
198.84253,1600,910.165706
196.00644,1600,910.263922
-99.64748,118,910.546879
207.16014,1600,910.656563
181.82895,1600,911.262902
197.52528,1600,911.8109
189.32088,1600,912.600173
186.24185,1600,913.110445
198.67326,1600,913.191268
196.54803,1600,913.210132
209.98996,1600,913.236846
199.22717,1600,913.645238
201.7683,1600,914.179071
194.1605,1600,914.421855
206.95187,1600,915.74181
-59.044037,291,916.680854
201.4091,1600,917.492978
212.89838,1600,917.95568
208.43962,1600,917.982174
213.6054,1600,918.156867
217.06087,1600,918.311994
205.73608,1600,918.385421
209.57823,1600,919.256018
194.65057,1600,919.436381
214.50043,1600,919.539654
205.56761,1600,920.194885
-106.66973,43,920.536913
